"curriculo_id";"titulo_artigo";"nome_evento";"titulo_anais_ou_proceedings";"ano_trabalho"
6047330108382641;"Meta Aprendizagem de Extração de Características Aplicada ao Diagnóstico de Glaucoma";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2019);Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde;2019
6047330108382641;"Identificando a Paralisia do Sexto Nervo Ótico em Vídeos Através de Redes Neurais Convolucionais e Curvatura Isophotes";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2019);Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde;2019
6047330108382641;"Identificando a Paralisia do Sexto Nervo Ótico em Vídeos Através de Redes Neurais Convolucionais e Curvatura Isophotes";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2019);Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde;2019
6047330108382641;Estimation of Individual Electricity Consumption Range Using Quantile Regression Forests;International Conference on Energy Forecasting and Planning;XIII International Conference on Energy Forecasting and Planning;2019
6047330108382641;Diagnóstico de Glaucoma em Imagens de Fundo de Olho Usando Índices Taxonômicos;Escola Regional de Computação Aplicada à Saúde (ERCAS);Escola Regional de Computação Aplicada à Saúde (ERCAS) 2019;2019
6047330108382641;Detecção Automática de Glaucoma em Imagens de Pacientes Não Colaborativos Usando o Diâmetro Limbar;Escola Regional de Computação Aplicada à Saúde (ERCAS);Escola Regional de Computação Aplicada à Saúde (ERCAS) 2019;2019
6047330108382641;Avaliação Automática do Alinhamento Ocular para Detecção do Estrabismo Usando Redes YOLO e U-net;Simpósio Brasileiro de Automação Inteligente (SBAI);"14º Simpósio Brasileiro de Automação Inteligente - SBAI 2019";2019
6047330108382641;Automatic Ocular Alignment Evaluation forStrabismus Detection Using Index of PhylogeneticDiversity and Support Vector Machine;XV Workshop de Visão Computacional;Anais do Workshop de Visão Computacional (WVC);2019
6047330108382641;Automatic Ocular Alignment Evaluation for Strabismus Detection Using U-NET and ResNet Network;Brazilian Conference on Intelligent Systems (BRACIS);"8th Brazilian Conference on Intelligent Systems (BRACIS)";2019
6047330108382641;A Recommender for Resource Allocation in Compute Clouds Using Genetic Algorithms and SVR;"16º Congresso Latino-americano de Software Livre e Tecnologias Abertas (LATINOWARE)";"16º Congresso Latino-americano de Software Livre e Tecnologias Abertas (LATINOWARE)";2019
6047330108382641;Temporal Convolutional Network applied for Forecasting Individual Monthly Electric Energy Consumption;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020
6047330108382641;Self-Reading by Speech: An End-to-end Speech Recognition Method Applied to the Energy Consumption Measurement on Mobile Devices;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6047330108382641;Planejamento Cirúrgico de Estrabismo Horizontal Utilizando Árvore de Regressão de Múltiplas Saídas;Anais Principais do Simpósio Brasileiro de Computação Aplicada à Saúde;Anais Principais do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2020);2020
6047330108382641;Multilevel CNN for Angle Closure Glaucoma Detection using AS-OCT Images;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6047330108382641;Mask Overlaying: a Deep Learning Approach for Individual Optic Cup Segmentation from Fundus Image;"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";2020
6047330108382641;Hybrid Capsule Network Architecture Estimation for Melanoma Detection;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6047330108382641;Electric Energy Consumption Forecast based on Spatial Information;Geoprocessing 2020;GEOProcessing 2020 - The Twelfth International Conference on Advanced Geographic Information Systems, Applications, and Services;2020
6047330108382641;A Tool for Spatially Based Prediction of Consumer Lawsuits against Electric Power Companies;GEOProcessing 2020 : The Twelfth International Conference on Advanced Geographic Information Systems, Applications, and Services;Proceedings of The Twelfth International Conference on Advanced Geographic Information Systems, Applications, and Services;2020
6047330108382641;Evaluation of Encoder-Decoder Architectures for Automatic Skin Lesion Segmentation;"19th International Conference on Artificial Intelligence in Medicine";"19th International Conference on Artificial Intelligence in Medicine";2021
6047330108382641;"Detecção de Patologias Oculares em Imagens de Reflexo Vermelho Utilizando Descritores de Cor";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS);ANAIS DO XXI SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2021
6047330108382641;Detecção De Glaucoma Usando Redes Em Cápsula;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS);ANAIS DO XXI SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE  ARTIGOS COMPLETOS;2021
6446831084215512;VISUALIZAÇÃO IMERSIVA E INTERAÇÃO GESTUAL COM DADOS MÉDICOS;XV Congresso Brasileiro de Informática em Saúde;Anais do XV Congresso Brasileiro de Informática em Saúde;2016
6446831084215512;Um Estudo sobre Características Extraídas de Imagens Infravermelhas para Detecção de Anormalidades de Mama;"Workshop de Informática Médica";"16 Workshop de Informática Médica";2016
6446831084215512;Towards Metadata Analysis on Opinionated Content in Tweets;International Conference on Enterprise Information Systems (ICEIS);Proceedings of 18th International Conference on Enterprise Information Systems;2016
6446831084215512;Supervisão Automática de Treinamento de Operadores de Instalações através de Ambientes Virtuais.;XVI Encuentro Regional Iberoamericano de CIGRE;Annales del XVI Encuentro Regional Iberoamericano de CIGRE;2016
6446831084215512;PREDIÇÃO VOLUMÉTRICA DE LESÕES PULMONARES APLICANDO MODELO OCULTO DE MARKOV;XV Congresso Brasileiro de Informática em Saúde - CBIS 2016;Anais do XV Congresso Brasileiro de Informática em Saúde - CBIS 2016;2016
6446831084215512;Modelagem tridimensional de obras de arte: uma ação inclusiva;"1° Congresso Brasileiro de Pesquisa e desenvolvimento em Tecnologia Assistiva: Engenharia e Design";Anais do 1° Congresso Brasileiro de Pesquisa e desenvolvimento em Tecnologia Assistiva: Engenharia e Design;2016
6446831084215512;Lung nodule classification based on shape distributions;the 31st Annual ACM Symposium;"Proceedings of the 31st Annual ACM Symposium on Applied Computing - SAC '16";2016
6446831084215512;Framework for registration and recognition of free-hand gestures in digital games;XV Simpósio Brasileiro de Jogos e Entretenimento Digital (SBGames);Anais do XV Simpósio Brasileiro de Jogos e Entretenimento Digital;2016
6446831084215512;Deteccao de Anomalias em Termografia Dinamica das Mamas;WIM - 16º Workshop de Informática Médica;Anais do WIM - 16º Workshop de Informática Médica;2016
6446831084215512;Design de um jogo sobre problemas de acessibilidade enfrentados por usuários de cadeira de rodas;XV Simpósio Brasileiro de Games e Entretenimento Digital;Anais do XV Simpósio Brasileiro de Games e Entretenimento Digital;2016
6446831084215512;Design Gráfico de Ambiente de Game 3D para Simulação de Cadeira de Rodas Baseada em Gestos;"1° Congresso Brasileiro de Pesquisa e desenvolvimento em Tecnologia Assistiva: Engenharia e Design";Anais do 1° Congresso Brasileiro de Pesquisa e desenvolvimento em Tecnologia Assistiva: Engenharia e Design;2016
6446831084215512;Desenvolvimento de Material Didático Inclusivo para o Estudo e Apreciação da História da Arte;JIM 2016 - VI Jornada de Informática do Maranhão;Anais da JIM 2016 - VI Jornada de Informática do Maranhão;2016
6446831084215512;Classification of Malignacy of Lung Nodules in CT Images Using Convolutional Neural Network;"Workshop de Informática Médica - CSBC 2016";"Anais do Workshop de Informática Médica WIM 2016";2016
6446831084215512;Aplicação de Redes Neurais Artificiais na Otimização de Placas Laminadas;XXXVII Iberian Latin-American Congress on Computational Methods in Engineering (CILAMCE 2016).;Proceedings of XXXVII Iberian Latin-American Congress on Computational Methods in Engineering (CILAMCE 2016).;2016
6446831084215512;Análise temporal de lesões em mamografias utilizando índices de similaridade;Congresso Brasileiro de Informática em Saúde - CBIS 2016;XV Congresso Brasileiro de Informática em Saúde - CBIS 2016;2016
6446831084215512;Abordagem Deep Learning para Classificação de Lesões Mamárias;XVI Workshop de Informática Médica (WIM 2016);Anais do XXXVI congresso da sociedade brasileira de  computação;2016
6446831084215512;A Deep Approach for Handwritten Musical Symbols Recognition;"22nd Brazilian Symposium";Proceedings of the 22nd Brazilian Symposium on Multimedia and the Web - Webmedia '16;2016
6446831084215512;Uso de Modelos Substitutos na Otimização de Estruturas de Material Compósito.;XXXVIII Iberian Latin-American Congress on Computational Methods in Engineering (CILAMCE 2017);Proceedings of the XXXVIII Iberian Latin-American Congress on Computational Methods in Engineering;2017
6446831084215512;Uma proposta de ferramenta para anotação de silhueta corporal para avaliação autoperceptiva;VI Encontro Acadêmico de Computação UFMA;Anais do Encontro Acadêmico de Computação UFMA;2017
6446831084215512;Um Sistema de Visão Computacional para Comando de Orientação;VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp - Encontro dos alunos de computação;2017
6446831084215512;Segmentação de Dentes em Imagens Radiográficas Periapicais utilizando uma adaptação do Método do Gradiente;"17º WIM - Workshop de Informática Médica - CSBC 2017";Anais do 17º WIM - Workshop de Informática Médica - CSBC 2017;2017
6446831084215512;Segmentação de Contornos de Peixes para Caracterização Morfométrica;VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp - Encontro dos alunos de computação;2017
6446831084215512;Segmentação automática de medidores eletromecânicos e eletrônico baseado em imagens;Simpósio Brasileiro de Automação Inteligente;XIII Simpósio Brasileiro de Automação Inteligente;2017
6446831084215512;"Heurísticas para Teste de Usabilidade em Jogos Tile Matching";VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp - Encontro dos alunos de computação;2017
6446831084215512;"Heurísticas para Teste de Usabilidade em Jogos Tile Matching";VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp - Encontro dos alunos de computação;2017
6446831084215512;Dimmer: Um framework para o Processamento de Imagens Oftalmológicas;VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp;2017
6446831084215512;Diagnóstico de Melanoma usando Função K de Ripley e Máquina de Vetores de Suporte;VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp - Encontro dos alunos de computação;2017
6446831084215512;Diagnóstico de Glaucoma em Imagens de Fundo de Olho utilizando os Índices de Diversidade de Shannon e McIntosh;XVII Workshop de Informática Médica (WIM 2017);Anais do XXXVII congresso da sociedade brasileira de  computação;2017
6446831084215512;Diagnostico do Glaucoma em Retinografias Usando ´ LBP e SVM;VI EACOMP Encontro Acadêmico de Computação - UFMA;Anais do VI EACOMP Encontro Acadêmico de Computação - UFMA;2017
6446831084215512;Detecção automática de medidores elétricos em imagens utilizando uma combinação de SVM e CNN;XIII Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIII Simpósio Brasileiro de Automação Inteligente;2017
6446831084215512;Classification of Malignant and Benign Tissues in Mammography using Dental Shape Descriptors and Shape Distribution;"7th Latin American Conference on Networked and Electronic Media (LACNEM)";"7th Latin American Conference on Networked and Electronic Media (LACNEM 2017)";2017
6446831084215512;BodyRating: Uma proposta para anotação de silhueta corporal para avaliação de autopercepção;XVII Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2017
6446831084215512;Automatic consumption reading on electromechanical meters using HoG and SVM;"7th Latin American Conference on Networked and Electronic Media (LACNEM)";"7th Latin American Conference on Networked and Electronic Media (LACNEM 2017)";2017
6446831084215512;Application of virtual reality techniques to a birth simulation;"2017 4th Experiment@International Conference (exp.at'17)";"2017 4th Experiment@International Conference (exp.at'17)";2017
6446831084215512;ACESSIBILIDADE EM AMBIENTES ESCOLARES: IDENTIFICAÇÃO DE BARREIRAS FÍSICAS;"16° Ergodesign? Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Tecnológica: Produto, Informações Ambientes Construídos e Transporte";Anais do 16° Ergodesign? Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Tecnológica: Produto, Informações Ambientes Construídos e Transporte;2017
6446831084215512;ACESSIBILIDADE EM AMBIENTES ESCOLARES: IDENTIFICAÇÃO DE BARREIRAS FÍSICAS;"16° Ergodesign Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Tecnológica";Blucher Design Proceedings;2017
6446831084215512;Visão Computacional Aplicada para Orientação de uma Cadeira de Rodas Motorizada;IV ESCOLA REGIONAL DE INFORMÁTICA DO PIAUÍ;ANAIS DA IV ESCOLA REGIONAL DE INFORMÁTICA DO PIAUÍ ARTIGOS COMPLETOS;2018
6446831084215512;Virtual and Augmented Reality Applications Development Methodology using natural markers in industrial scenarios.;CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES, 31. (SIBGRAPI);Annals fo CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES, 31. (SIBGRAPI);2018
6446831084215512;Teste Automático de Bruckner basedo em Imagens;Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;2018
6446831084215512;Tear Film Classification Using Phylogenetic Diversity Indexes as Texture Descriptor.;IEEE Symposium on Computers and Communications;Proceedings of IEEE Symposium on Computers and Communications;2018
6446831084215512;Sign Language Recognition based on 3D Convolutional Neural Networks;"15th International Conference on Image Analysis and Recognition";Proceedings 15th International Conference on Image Analysis and Recognition  (ICIAR);2018
6446831084215512;"Segmentação Automática da Próstata em Imagens de Ressonância Magnética utilizando Redes Neurais Convolucionais e Mapa Probabilístico";XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;2018
6446831084215512;"Segmentação Automática da Próstata em Imagens de Ressonância Magnética utilizando Redes Neurais Convolucionais e Mapa Probabilístico";XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;2018
6446831084215512;Segmentation of the Retinal Reflex in Bruckner Test Images using U-Net Convolutional Network.;"15th International Conference on Image Analysis and Recognition. ICIAR 2018. Lecture Notes in Computer Science";Annals of 15th International Conference on Image Analysis and Recognition ICIAR 2018;2018
6446831084215512;Sclera Segmentation in Face Images Using Image Foresting Transform;"22nd IBEROAMERICAN CONGRESS ON PATTERN RECOGNITION (CIARP)";"22nd IBEROAMERICAN CONGRESS ON PATTERN RECOGNITION";2018
6446831084215512;Modeling of 3D Environments for Collaborative Immersive Applications Scenarios;International Conference on Applied Human Factors and Ergonomics AHFE 2018: Advances in Human Factors in Simulation and Modeling;Advances in Human Factors in Simulation and Modeling. AHFE 2018. Advances in Intelligent Systems and Computing;2018
6446831084215512;Methodology Based on Texture, Color and Shape Features For Traffic Light Detection and Recognition.;"2018 International Joint Conference on Neural Networks (IJCNN)";"2018 International Joint Conference on Neural Networks (IJCNN)";2018
6446831084215512;Image Processing of Artworks for Construction of 3D Models Accessible o he Visually Impaired;Advances in Manufacturing, Production Management and Process Control. AHFE 2018.;Advances in Intelligent Systems and Computing;2018
6446831084215512;Glaucoma Diagnosis over Eye Fundus Image through Deep Features;"2018 25th International Conference on Systems, Signals and Image Processing (IWSSIP)";"2018 25th International Conference on Systems, Signals and Image Processing (IWSSIP)";2018
6446831084215512;Exame Clínico da Osteoartrose do Joelho com Realidade Aumentada;XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2018
6446831084215512;Evolving Convolutional Neural Networks for Glaucoma Diagnosis;XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2018
6446831084215512;Evaluation of Melanoma Diagnosis using Imbalanced Learning;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018)";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6446831084215512;Evaluation of Melanoma Diagnosis using Deep Features;"25th International Conference on Systems, Signals and Image Processing (IWSSIP)";Proceedings International Conference on Systems, Signals and Image Processing;2018
6446831084215512;Dispositivo de Baixo Custo para Detecção de Patologias da Visão;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018)";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6446831084215512;Diagnóstico do Glaucoma em Imagens de Retinografia usando Variantes de Padroes Locais Binários;Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;2018
6446831084215512;Diagnóstico de Melanoma através de Padrões Binários Locais e Decomposição Espacial;IV ESCOLA REGIONAL DE INFORMÁTICA DO PIAUÍ;Anais da IV Escola Regional de Informática do Piauí;2018
6446831084215512;Diagnosis of Non-Small Cell Lung Cancer Using Phylogenetic Diversity in Radiomics Context;"15th International Conference on Image Analysis and Recognition";Proceedings 15th International Conference on Image Analysis and Recognition  (ICIAR);2018
6446831084215512;"Classificação do câncer de pulmao de células nao pequenas usando índice de diversidade filogenética e Índices de forma em uma abordagem Radiomics";Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;2018
6446831084215512;"Classificação do câncer de pulmao de células nao pequenas usando índice de diversidade filogenética e Índices de forma em uma abordagem Radiomics";Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;2018
6446831084215512;Classificação do Filme Lacrimal usando a Função K de Ripley como Descritor de Textura;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS 2018) (WIM 2018);Anais do 18th SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6446831084215512;Automatic Power Consumption Reading on Digital Meters based on Adaptive Thresholds and Multiresolution Templates;Computer on the Beach;Computer on the Beach - 2018;2018
6446831084215512;Segmentação de Vértebras e Diagnóstico de Fraturas em Imagens de Ressonância Magnética Utilizando U-Net 3D e Deep Belief Network;XIX Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2019
6446831084215512;Segmentação automática de lesões no cérebro em imagens de ressonância magnética usando superpixel, PSO e a rede geradora adversária com classificador auxiliar;XIX Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2019
6446831084215512;Segmentação Semântica de Medidores de Energia Elétrica e Componentes de Identificação;"14º Simpósio Brasileiro de Automação Inteligente (SBAI)";"14º Simpósio Brasileiro de Automação Inteligente (SBAI)";2019
6446831084215512;SISTEMA DE COMPENSAÇÃO DE CONTROLADOR PID VIA REDES NEURAIS ARTIFICIAIS PARA ALTITUDE DE QUADRIMOTOR;XIV Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIV Simpósio Brasileiro de Automação Inteligente (SBAI);2019
6446831084215512;SENSOR INTELIGENTE PARA ESTIMAÇÃO DO ÂNGULO DE IRRADIAÇÃO SOLAR VIA REDES NEURONAIS ARTIFICIAIS;XIV Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIV Simpósio Brasileiro de Automação Inteligente (SBAI);2019
6446831084215512;SEGMENTAÇÃO SEMÂNTICA DE MEDIDORES DE ENERGIA ELÉTRICA E COMPONENTES DE IDENTIFICAÇÃO;XIV Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIV Simpósio Brasileiro de Automação Inteligente (SBAI);2019
6446831084215512;Reconhecimento de Dígitos de Medidores de Energia por meio da Voz no Contexto de um Aplicativo de Autoleitura;"14º Simpósio Brasileiro de Automação Inteligente (SBAI)";"14º Simpósio Brasileiro de Automação Inteligente (SBAI)";2019
6446831084215512;RECONHECIMENTO DE DÍGITOS DE MEDIDORES DE ENERGIA POR MEIO DA VOZ NO CONTEXTO DE UM APLICATIVO DE AUTOLEITURA;XIV Simpósio Brasileiro de Automação Inteligente (SBAI);ANAIS DO XIV Simpósio Brasileiro de Automação Inteligente (SBAI);2019
6446831084215512;Otimização de CNN aplicada ao Diagnóstico de Melanoma;Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2019);Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde;2019
6446831084215512;Optimized Deep Learning Architecture for the Diagnosis of Pneumonia Through Chest X-Rays;International Conference on Image Analysis and Recognition ICIAR 2019;Image Analysis and Recognition. ICIAR 2019. Lecture Notes in Computer Science,;2019
6446831084215512;Mobile Application for Crowdmapping Accessibility Places and Generation of Accessible Routes;Advances in Usability, User Experience and Assistive Technology;International Conference on Applied Human Factors and Ergonomics;2019
6446831084215512;Meta Aprendizagem de Extração de Caracter sticas Aplicada ao Diagnóstico de Glaucoma;XIX Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2019
6446831084215512;Image-based automatic counting of spottedfever-carrying tick larvae in vitro;XV Workshop de Visão Computacional;Anais do Workshop de Visão Computacional (WVC);2019
6446831084215512;Identificando a Paralisia do Sexto Nervo Ótico em V deos Através de Redes Neurais Convolucionais e Curvatura Isophotes;XIX Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2019
6446831084215512;Eye Tracking como Estratégia de Ensino e Avalização na Educação Inclusiva: Aplicação com Alunos com Autismo;XXX Simpósio Brasileiro de Informática na Educação (Brazilian Symposium on Computers in Education);Anais do XXX Simpósio Brasileiro de Informática na Educação (SBIE 2019);2019
6446831084215512;Diagnóstico de Glaucoma em Imagens de Fundo de Olho Usando Índices Taxonômicos;Escola Regional de Computação Aplicada à Saúde (ERCAS);Escola Regional de Computação Aplicada à Saúde (ERCAS) 2019;2019
6446831084215512;Classification of brain lesions on magnetic resonance imaging using superpixel, PSO and convolutional neural network;XV Workshop de Visão Computacional;Anais do Workshop de Visão Computacional (WVC);2019
6446831084215512;Capacitated Implementation of Growing Neural Gas Applied to the Electric Distribution Companies Measuring Logistics in Brazil.;"25 ABCM International Congress of Mechanical Engineering (COBEM 2019";Proceedings of 25 ABCM International Congress of Mechanical Engineering (COBEM 2019);2019
6446831084215512;CONSUMER UNITS MEASUREMENT PLANNING USING SIMULATED ANNEALING;"25th International Congress of Mechanical Engineering";Proceedings of the 25th International Congress of Mechanical Engineering;2019
6446831084215512;Automatic spinal cord segmentation as organ at risk in planning CT using adaptive template matching and U-Net;ESCOLA REGIONAL DE COMPUTAÇÃO APLICADA À SAÚDE (ERCAS),;Anais da VII Escola Regional de Computação Aplicada à Saúde.;2019
6446831084215512;Automatic Ocular Alignment Evaluation forStrabismus Detection Using Index of PhylogeneticDiversity and Support Vector Machine;XV Workshop de Visão Computacional;Anais do Workshop de Visão Computacional (WVC);2019
6446831084215512;Automatic Ocular Alignment Evaluation for Strabismus Detection Using U-NET and ResNet Networks;"2019 8th Brazilian Conference on Intelligent Systems (BRACIS)";"2019 8th Brazilian Conference on Intelligent Systems (BRACIS)";2019
6446831084215512;An ergonomic evaluation method using a mobile depth sensor and pose estimation;the 25th Brazillian Symposium;"Proceedings of the 25th Brazillian Symposium on Multimedia and the Web - WebMedia '19";2019
6446831084215512;AVALIAÇÃO AUTOMÁTICA DO ALINHAMENTO OCULAR PARA DETECÇÃO DO ESTRABISMO USANDO REDES YOLO E U-NET;XIV Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIV Simpósio Brasileiro de Automação Inteligente (SBAI);2019
6446831084215512;A Recommender for Resource Allocation in Compute Clouds Using Genetic Algorithms and SVR;"16º Congresso Latino-americano de Software Livre e Tecnologias Abertas (LATINOWARE)";"16º Congresso Latino-americano de Software Livre e Tecnologias Abertas (LATINOWARE)";2019
6446831084215512;Transfer Learning Method Evaluation for Automatic Pediatric Chest X-Ray Image Segmentation;"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";2020
6446831084215512;Temporal Convolutional Network applied for Forecasting Individual Monthly Electric Energy Consumption;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020
6446831084215512;Self-Reading by Speech: An End-to-end Speech Recognition Method Applied to the Energy Consumption Measurement on Mobile Devices;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6446831084215512;Planejamento Cirúrgico de Estrabismo Horizontal Utilizando Árvore de Regressão de Múltiplas Saídas;Anais Principais do Simpósio Brasileiro de Computação Aplicada à Saúde;Anais Principais do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2020);2020
6446831084215512;Multilevel CNN for Angle Closure Glaucoma Detection using AS-OCT Images;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6446831084215512;Multiclass Legal Judgment Outcome Prediction for Consumer Lawsuits using XGBoost and TPE;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020
6446831084215512;Mask Overlaying: a Deep Learning Approach for Individual Optic Cup Segmentation from Fundus Image;"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";2020
6446831084215512;Improving Active Shape Models Robustness Towards Locating Facial Landmarks In Profile Contour;"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";2020
6446831084215512;Hybrid Capsule Network Architecture Estimation for Melanoma Detection;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6446831084215512;De Veteranos para os Novatos: Avaliação das Atividades de Recepção aos Calouros Organizadas pelo Grupo PETComp;XXVIII Workshop sobre Educação em Computação;Anais do XXVIII Workshop sobre Educação em Computação;2020
6446831084215512;Data Augmentation for Face Recognition with CNN Transfer Learning;"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";"2020 International Conference on Systems, Signals and Image Processing (IWSSIP)";2020
6446831084215512;Automatic Prostate Segmentation on 3D MRI Scans Using Convolutional Neural Networks with Residual Connections and Superpixels;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
6446831084215512;Authoring and Visualization Tool for Augmented Scenic Performances Prototyping and Experience;"2020 22nd Symposium on Virtual and Augmented Reality (SVR)";"2020 22nd Symposium on Virtual and Augmented Reality (SVR)";2020
6446831084215512;Alocação de Banda de Guarda Adaptativa Utilizando Redes Neurais Multi Layer Perceptron em Redes Ópticas Elásticas;XXXVIII SIMPÓSIO BRASILEIRO DE REDES DE COMPUTADORES E SISTEMAS DISTRIBUÍDOS ARTIGOS;Anais do XXXVIII SIMPÓSIO BRASILEIRO DE REDES DE COMPUTADORES E SISTEMAS DISTRIBUÍDOS ARTIGOS;2020
6446831084215512;A Tool for Spatially Based Prediction of Consumer Lawsuits against Electric Power Companies;GEOProcessing 2020 : The Twelfth International Conference on Advanced Geographic Information Systems, Applications, and Services;Proceedings of The Twelfth International Conference on Advanced Geographic Information Systems, Applications, and Services;2020
8041675571955870;FastSLAM Filter Implementation for Indoor Autonomous Robot;"2016 IEEE Intelligent Vehicles Symposium";Proceedings of 2016 IEEE Intelligent Vehicles Symposium;2016
8041675571955870;Assimilação Gaussiana para Clustering Search com Aplicação em Otimização Contínua Irrestrita;Simpósio Brasileiro de Pesquisa Operacional;Anais do XLVIII SBPO Simpósio Brasileiro de Pesquisa Operacional;2016
